center,left,right,steering,throttle,brake,speed
IMG/center_2017_12_06_01_46_52_115.jpg,IMG/left_2017_12_06_01_46_52_115.jpg,IMG/right_2017_12_06_01_46_52_115.jpg,-0.07984889,0,0,16.10572
IMG/center_2017_12_06_01_46_52_212.jpg,IMG/left_2017_12_06_01_46_52_212.jpg,IMG/right_2017_12_06_01_46_52_212.jpg,-0.15,0,0,16.48607
IMG/center_2017_12_06_01_46_52_295.jpg,IMG/left_2017_12_06_01_46_52_295.jpg,IMG/right_2017_12_06_01_46_52_295.jpg,-0.04554722,0,0,16.35769
IMG/center_2017_12_06_01_46_52_358.jpg,IMG/left_2017_12_06_01_46_52_358.jpg,IMG/right_2017_12_06_01_46_52_358.jpg,-0.05,0,0,15.72372
IMG/center_2017_12_06_01_46_52_428.jpg,IMG/left_2017_12_06_01_46_52_428.jpg,IMG/right_2017_12_06_01_46_52_428.jpg,-0.1500224,0,0,15.58388
IMG/center_2017_12_06_01_46_52_509.jpg,IMG/left_2017_12_06_01_46_52_509.jpg,IMG/right_2017_12_06_01_46_52_509.jpg,0,0,0,15.4614
IMG/center_2017_12_06_01_46_52_612.jpg,IMG/left_2017_12_06_01_46_52_612.jpg,IMG/right_2017_12_06_01_46_52_612.jpg,-0.2,0,0,15.83172
IMG/center_2017_12_06_01_46_52_698.jpg,IMG/left_2017_12_06_01_46_52_698.jpg,IMG/right_2017_12_06_01_46_52_698.jpg,-0.09778543,0,0,15.69725
IMG/center_2017_12_06_01_46_52_782.jpg,IMG/left_2017_12_06_01_46_52_782.jpg,IMG/right_2017_12_06_01_46_52_782.jpg,-0.1504488,0,0,15.57017
IMG/center_2017_12_06_01_46_52_868.jpg,IMG/left_2017_12_06_01_46_52_868.jpg,IMG/right_2017_12_06_01_46_52_868.jpg,-0.1239359,0,0,14.88464
IMG/center_2017_12_06_01_46_52_951.jpg,IMG/left_2017_12_06_01_46_52_951.jpg,IMG/right_2017_12_06_01_46_52_951.jpg,-0.1,0,0,14.76213
IMG/center_2017_12_06_01_46_53_019.jpg,IMG/left_2017_12_06_01_46_53_019.jpg,IMG/right_2017_12_06_01_46_53_019.jpg,-0.147378,0,0,15.18374
IMG/center_2017_12_06_01_46_53_085.jpg,IMG/left_2017_12_06_01_46_53_085.jpg,IMG/right_2017_12_06_01_46_53_085.jpg,0,0,0,15.05949
IMG/center_2017_12_06_01_46_53_149.jpg,IMG/left_2017_12_06_01_46_53_149.jpg,IMG/right_2017_12_06_01_46_53_149.jpg,0,0.06194545,0,14.46777
IMG/center_2017_12_06_01_46_53_237.jpg,IMG/left_2017_12_06_01_46_53_237.jpg,IMG/right_2017_12_06_01_46_53_237.jpg,0,0.3067276,0,14.43543
IMG/center_2017_12_06_01_46_53_308.jpg,IMG/left_2017_12_06_01_46_53_308.jpg,IMG/right_2017_12_06_01_46_53_308.jpg,0,0.5408906,0,14.74609
IMG/center_2017_12_06_01_46_53_384.jpg,IMG/left_2017_12_06_01_46_53_384.jpg,IMG/right_2017_12_06_01_46_53_384.jpg,0,0.7659917,0,15.6087
IMG/center_2017_12_06_01_46_53_463.jpg,IMG/left_2017_12_06_01_46_53_463.jpg,IMG/right_2017_12_06_01_46_53_463.jpg,0,1,0,16.43915
IMG/center_2017_12_06_01_46_53_543.jpg,IMG/left_2017_12_06_01_46_53_543.jpg,IMG/right_2017_12_06_01_46_53_543.jpg,0,1,0,17.29842
IMG/center_2017_12_06_01_46_53_615.jpg,IMG/left_2017_12_06_01_46_53_615.jpg,IMG/right_2017_12_06_01_46_53_615.jpg,0,1,0,17.77485
IMG/center_2017_12_06_01_46_53_699.jpg,IMG/left_2017_12_06_01_46_53_699.jpg,IMG/right_2017_12_06_01_46_53_699.jpg,0,1,0,18.60441
IMG/center_2017_12_06_01_46_53_782.jpg,IMG/left_2017_12_06_01_46_53_782.jpg,IMG/right_2017_12_06_01_46_53_782.jpg,0,1,0,19.7626
IMG/center_2017_12_06_01_46_53_856.jpg,IMG/left_2017_12_06_01_46_53_856.jpg,IMG/right_2017_12_06_01_46_53_856.jpg,0,1,0,20.25982
IMG/center_2017_12_06_01_46_53_934.jpg,IMG/left_2017_12_06_01_46_53_934.jpg,IMG/right_2017_12_06_01_46_53_934.jpg,0,1,0,21.07951
IMG/center_2017_12_06_01_46_54_012.jpg,IMG/left_2017_12_06_01_46_54_012.jpg,IMG/right_2017_12_06_01_46_54_012.jpg,0,1,0,21.89174
IMG/center_2017_12_06_01_46_54_088.jpg,IMG/left_2017_12_06_01_46_54_088.jpg,IMG/right_2017_12_06_01_46_54_088.jpg,0,1,0,22.69472
IMG/center_2017_12_06_01_46_54_165.jpg,IMG/left_2017_12_06_01_46_54_165.jpg,IMG/right_2017_12_06_01_46_54_165.jpg,0,1,0,23.48702
IMG/center_2017_12_06_01_46_54_241.jpg,IMG/left_2017_12_06_01_46_54_241.jpg,IMG/right_2017_12_06_01_46_54_241.jpg,0,0.7755727,0,24.13688
IMG/center_2017_12_06_01_46_54_315.jpg,IMG/left_2017_12_06_01_46_54_315.jpg,IMG/right_2017_12_06_01_46_54_315.jpg,-0.1,0.5517896,0,24.49303
IMG/center_2017_12_06_01_46_54_392.jpg,IMG/left_2017_12_06_01_46_54_392.jpg,IMG/right_2017_12_06_01_46_54_392.jpg,-0.3,0.3224939,0,24.68241
IMG/center_2017_12_06_01_46_54_466.jpg,IMG/left_2017_12_06_01_46_54_466.jpg,IMG/right_2017_12_06_01_46_54_466.jpg,-0.1610868,0.09633874,0,24.65663
IMG/center_2017_12_06_01_46_54_550.jpg,IMG/left_2017_12_06_01_46_54_550.jpg,IMG/right_2017_12_06_01_46_54_550.jpg,-0.05,0,0,24.46245
IMG/center_2017_12_06_01_46_54_622.jpg,IMG/left_2017_12_06_01_46_54_622.jpg,IMG/right_2017_12_06_01_46_54_622.jpg,-0.25,0,0,24.25323
IMG/center_2017_12_06_01_46_54_707.jpg,IMG/left_2017_12_06_01_46_54_707.jpg,IMG/right_2017_12_06_01_46_54_707.jpg,-0.03590747,0,0,24.05383
IMG/center_2017_12_06_01_46_54_777.jpg,IMG/left_2017_12_06_01_46_54_777.jpg,IMG/right_2017_12_06_01_46_54_777.jpg,0,0,0,23.90651
IMG/center_2017_12_06_01_46_54_854.jpg,IMG/left_2017_12_06_01_46_54_854.jpg,IMG/right_2017_12_06_01_46_54_854.jpg,-0.08163469,0,0,23.71021
IMG/center_2017_12_06_01_46_54_937.jpg,IMG/left_2017_12_06_01_46_54_937.jpg,IMG/right_2017_12_06_01_46_54_937.jpg,0,0,0,23.51834
IMG/center_2017_12_06_01_46_55_014.jpg,IMG/left_2017_12_06_01_46_55_014.jpg,IMG/right_2017_12_06_01_46_55_014.jpg,0,0,0,23.32897
IMG/center_2017_12_06_01_46_55_093.jpg,IMG/left_2017_12_06_01_46_55_093.jpg,IMG/right_2017_12_06_01_46_55_093.jpg,0,0,0,23.14136
IMG/center_2017_12_06_01_46_55_181.jpg,IMG/left_2017_12_06_01_46_55_181.jpg,IMG/right_2017_12_06_01_46_55_181.jpg,-0.25,0,0,22.88038
IMG/center_2017_12_06_01_46_55_249.jpg,IMG/left_2017_12_06_01_46_55_249.jpg,IMG/right_2017_12_06_01_46_55_249.jpg,-0.05476658,0,0,22.73892
IMG/center_2017_12_06_01_46_55_331.jpg,IMG/left_2017_12_06_01_46_55_331.jpg,IMG/right_2017_12_06_01_46_55_331.jpg,-0.05,0,0,22.55436
IMG/center_2017_12_06_01_46_55_422.jpg,IMG/left_2017_12_06_01_46_55_422.jpg,IMG/right_2017_12_06_01_46_55_422.jpg,-0.1935943,0,0,22.30912
IMG/center_2017_12_06_01_46_55_502.jpg,IMG/left_2017_12_06_01_46_55_502.jpg,IMG/right_2017_12_06_01_46_55_502.jpg,0,0,0,22.12749
IMG/center_2017_12_06_01_46_55_579.jpg,IMG/left_2017_12_06_01_46_55_579.jpg,IMG/right_2017_12_06_01_46_55_579.jpg,-0.05,0,0,21.99179
IMG/center_2017_12_06_01_46_55_652.jpg,IMG/left_2017_12_06_01_46_55_652.jpg,IMG/right_2017_12_06_01_46_55_652.jpg,-0.1251865,0,0,21.8021
IMG/center_2017_12_06_01_46_55_722.jpg,IMG/left_2017_12_06_01_46_55_722.jpg,IMG/right_2017_12_06_01_46_55_722.jpg,-0.1,0,0,21.62654
IMG/center_2017_12_06_01_46_55_791.jpg,IMG/left_2017_12_06_01_46_55_791.jpg,IMG/right_2017_12_06_01_46_55_791.jpg,-0.25,0,0,21.47921
IMG/center_2017_12_06_01_46_55_872.jpg,IMG/left_2017_12_06_01_46_55_872.jpg,IMG/right_2017_12_06_01_46_55_872.jpg,-0.1255311,0,0,21.28461
IMG/center_2017_12_06_01_46_55_945.jpg,IMG/left_2017_12_06_01_46_55_945.jpg,IMG/right_2017_12_06_01_46_55_945.jpg,-0.1998271,0,0,21.1104
IMG/center_2017_12_06_01_46_56_027.jpg,IMG/left_2017_12_06_01_46_56_027.jpg,IMG/right_2017_12_06_01_46_56_027.jpg,-0.2654993,0,0,20.91627
IMG/center_2017_12_06_01_46_56_103.jpg,IMG/left_2017_12_06_01_46_56_103.jpg,IMG/right_2017_12_06_01_46_56_103.jpg,-0.03694606,0,0,20.74667
IMG/center_2017_12_06_01_46_56_185.jpg,IMG/left_2017_12_06_01_46_56_185.jpg,IMG/right_2017_12_06_01_46_56_185.jpg,-0.15,0,0,20.57533
IMG/center_2017_12_06_01_46_56_279.jpg,IMG/left_2017_12_06_01_46_56_279.jpg,IMG/right_2017_12_06_01_46_56_279.jpg,-0.1040264,0,0,20.39641
IMG/center_2017_12_06_01_46_56_365.jpg,IMG/left_2017_12_06_01_46_56_365.jpg,IMG/right_2017_12_06_01_46_56_365.jpg,0,0,0,20.19604
IMG/center_2017_12_06_01_46_56_451.jpg,IMG/left_2017_12_06_01_46_56_451.jpg,IMG/right_2017_12_06_01_46_56_451.jpg,0,0,0,20.04053
IMG/center_2017_12_06_01_46_56_528.jpg,IMG/left_2017_12_06_01_46_56_528.jpg,IMG/right_2017_12_06_01_46_56_528.jpg,0.15,0,0,19.89676
IMG/center_2017_12_06_01_46_56_613.jpg,IMG/left_2017_12_06_01_46_56_613.jpg,IMG/right_2017_12_06_01_46_56_613.jpg,0.2666824,0,0,19.71915
IMG/center_2017_12_06_01_46_56_694.jpg,IMG/left_2017_12_06_01_46_56_694.jpg,IMG/right_2017_12_06_01_46_56_694.jpg,0.1590748,0,0,19.57005
IMG/center_2017_12_06_01_46_56_772.jpg,IMG/left_2017_12_06_01_46_56_772.jpg,IMG/right_2017_12_06_01_46_56_772.jpg,0.3590749,0,0,19.43142
IMG/center_2017_12_06_01_46_56_854.jpg,IMG/left_2017_12_06_01_46_56_854.jpg,IMG/right_2017_12_06_01_46_56_854.jpg,0.1796605,0,0,19.27701
IMG/center_2017_12_06_01_46_56_934.jpg,IMG/left_2017_12_06_01_46_56_934.jpg,IMG/right_2017_12_06_01_46_56_934.jpg,0.2743136,0,0,19.13197
IMG/center_2017_12_06_01_46_57_012.jpg,IMG/left_2017_12_06_01_46_57_012.jpg,IMG/right_2017_12_06_01_46_57_012.jpg,0.03830675,0,0,18.99471
IMG/center_2017_12_06_01_46_57_088.jpg,IMG/left_2017_12_06_01_46_57_088.jpg,IMG/right_2017_12_06_01_46_57_088.jpg,0,0,0,18.85211
IMG/center_2017_12_06_01_46_57_164.jpg,IMG/left_2017_12_06_01_46_57_164.jpg,IMG/right_2017_12_06_01_46_57_164.jpg,0,0,0,18.70588
IMG/center_2017_12_06_01_46_57_244.jpg,IMG/left_2017_12_06_01_46_57_244.jpg,IMG/right_2017_12_06_01_46_57_244.jpg,0,0,0,18.56131
IMG/center_2017_12_06_01_46_57_325.jpg,IMG/left_2017_12_06_01_46_57_325.jpg,IMG/right_2017_12_06_01_46_57_325.jpg,-0.2,0,0,18.39022
IMG/center_2017_12_06_01_46_57_396.jpg,IMG/left_2017_12_06_01_46_57_396.jpg,IMG/right_2017_12_06_01_46_57_396.jpg,-0.2209788,0,0,17.76587
IMG/center_2017_12_06_01_46_57_471.jpg,IMG/left_2017_12_06_01_46_57_471.jpg,IMG/right_2017_12_06_01_46_57_471.jpg,0,0,0,17.60747
IMG/center_2017_12_06_01_46_57_549.jpg,IMG/left_2017_12_06_01_46_57_549.jpg,IMG/right_2017_12_06_01_46_57_549.jpg,-0.2,0,0,17.45696
IMG/center_2017_12_06_01_46_57_627.jpg,IMG/left_2017_12_06_01_46_57_627.jpg,IMG/right_2017_12_06_01_46_57_627.jpg,-0.1481999,0,0,17.29023
IMG/center_2017_12_06_01_46_57_699.jpg,IMG/left_2017_12_06_01_46_57_699.jpg,IMG/right_2017_12_06_01_46_57_699.jpg,0,0,0,17.71108
IMG/center_2017_12_06_01_46_57_780.jpg,IMG/left_2017_12_06_01_46_57_780.jpg,IMG/right_2017_12_06_01_46_57_780.jpg,-0.25,0,0,16.99961
IMG/center_2017_12_06_01_46_57_876.jpg,IMG/left_2017_12_06_01_46_57_876.jpg,IMG/right_2017_12_06_01_46_57_876.jpg,0,0,0,16.84805
IMG/center_2017_12_06_01_46_57_953.jpg,IMG/left_2017_12_06_01_46_57_953.jpg,IMG/right_2017_12_06_01_46_57_953.jpg,-0.15,0,0,16.7042
IMG/center_2017_12_06_01_46_58_035.jpg,IMG/left_2017_12_06_01_46_58_035.jpg,IMG/right_2017_12_06_01_46_58_035.jpg,-0.09329122,0,0,16.55424
IMG/center_2017_12_06_01_46_58_115.jpg,IMG/left_2017_12_06_01_46_58_115.jpg,IMG/right_2017_12_06_01_46_58_115.jpg,0,0,0,16.41598
IMG/center_2017_12_06_01_46_58_192.jpg,IMG/left_2017_12_06_01_46_58_192.jpg,IMG/right_2017_12_06_01_46_58_192.jpg,0,0,0,16.27679
IMG/center_2017_12_06_01_46_58_269.jpg,IMG/left_2017_12_06_01_46_58_269.jpg,IMG/right_2017_12_06_01_46_58_269.jpg,0,0,0,16.14099
IMG/center_2017_12_06_01_46_58_349.jpg,IMG/left_2017_12_06_01_46_58_349.jpg,IMG/right_2017_12_06_01_46_58_349.jpg,0,0,0,16.58738
IMG/center_2017_12_06_01_46_58_429.jpg,IMG/left_2017_12_06_01_46_58_429.jpg,IMG/right_2017_12_06_01_46_58_429.jpg,0,0,0,16.45809
IMG/center_2017_12_06_01_46_58_505.jpg,IMG/left_2017_12_06_01_46_58_505.jpg,IMG/right_2017_12_06_01_46_58_505.jpg,-0.2,0,0,16.30794
IMG/center_2017_12_06_01_46_58_584.jpg,IMG/left_2017_12_06_01_46_58_584.jpg,IMG/right_2017_12_06_01_46_58_584.jpg,-0.0108015,0,0,16.18099
IMG/center_2017_12_06_01_46_58_660.jpg,IMG/left_2017_12_06_01_46_58_660.jpg,IMG/right_2017_12_06_01_46_58_660.jpg,0,0,0,16.05692
IMG/center_2017_12_06_01_46_58_743.jpg,IMG/left_2017_12_06_01_46_58_743.jpg,IMG/right_2017_12_06_01_46_58_743.jpg,0,0,0,15.93319
IMG/center_2017_12_06_01_46_58_824.jpg,IMG/left_2017_12_06_01_46_58_824.jpg,IMG/right_2017_12_06_01_46_58_824.jpg,0,0.1655124,0,15.82422
IMG/center_2017_12_06_01_46_58_891.jpg,IMG/left_2017_12_06_01_46_58_891.jpg,IMG/right_2017_12_06_01_46_58_891.jpg,0,0.3910659,0,15.92668
IMG/center_2017_12_06_01_46_58_970.jpg,IMG/left_2017_12_06_01_46_58_970.jpg,IMG/right_2017_12_06_01_46_58_970.jpg,0,0.3273938,0,15.6832
IMG/center_2017_12_06_01_46_59_048.jpg,IMG/left_2017_12_06_01_46_59_048.jpg,IMG/right_2017_12_06_01_46_59_048.jpg,0,0.06502687,0,16.26299
IMG/center_2017_12_06_01_46_59_125.jpg,IMG/left_2017_12_06_01_46_59_125.jpg,IMG/right_2017_12_06_01_46_59_125.jpg,0,0.2923639,0,16.24469
IMG/center_2017_12_06_01_46_59_196.jpg,IMG/left_2017_12_06_01_46_59_196.jpg,IMG/right_2017_12_06_01_46_59_196.jpg,0,0.5141432,0,15.98376
IMG/center_2017_12_06_01_46_59_278.jpg,IMG/left_2017_12_06_01_46_59_278.jpg,IMG/right_2017_12_06_01_46_59_278.jpg,0,0.2721074,0,16.26472
IMG/center_2017_12_06_01_46_59_355.jpg,IMG/left_2017_12_06_01_46_59_355.jpg,IMG/right_2017_12_06_01_46_59_355.jpg,0,0.04125077,0,16.2645
IMG/center_2017_12_06_01_46_59_436.jpg,IMG/left_2017_12_06_01_46_59_436.jpg,IMG/right_2017_12_06_01_46_59_436.jpg,0,0,0,16.12266
IMG/center_2017_12_06_01_46_59_511.jpg,IMG/left_2017_12_06_01_46_59_511.jpg,IMG/right_2017_12_06_01_46_59_511.jpg,0,0,0,15.99225
IMG/center_2017_12_06_01_46_59_590.jpg,IMG/left_2017_12_06_01_46_59_590.jpg,IMG/right_2017_12_06_01_46_59_590.jpg,0,0,0,15.86387
IMG/center_2017_12_06_01_46_59_665.jpg,IMG/left_2017_12_06_01_46_59_665.jpg,IMG/right_2017_12_06_01_46_59_665.jpg,0,0,0,15.73945
IMG/center_2017_12_06_01_46_59_747.jpg,IMG/left_2017_12_06_01_46_59_747.jpg,IMG/right_2017_12_06_01_46_59_747.jpg,0,0,0,15.62128
IMG/center_2017_12_06_01_46_59_831.jpg,IMG/left_2017_12_06_01_46_59_831.jpg,IMG/right_2017_12_06_01_46_59_831.jpg,0,0,0,15.50938
IMG/center_2017_12_06_01_46_59_909.jpg,IMG/left_2017_12_06_01_46_59_909.jpg,IMG/right_2017_12_06_01_46_59_909.jpg,0,0,0,15.9528
IMG/center_2017_12_06_01_46_59_983.jpg,IMG/left_2017_12_06_01_46_59_983.jpg,IMG/right_2017_12_06_01_46_59_983.jpg,-0.05,0,0,15.82744
IMG/center_2017_12_06_01_47_00_062.jpg,IMG/left_2017_12_06_01_47_00_062.jpg,IMG/right_2017_12_06_01_47_00_062.jpg,-0.25,0,0,15.67775
IMG/center_2017_12_06_01_47_00_136.jpg,IMG/left_2017_12_06_01_47_00_136.jpg,IMG/right_2017_12_06_01_47_00_136.jpg,-0.2289215,0,0,15.5228
IMG/center_2017_12_06_01_47_00_221.jpg,IMG/left_2017_12_06_01_47_00_221.jpg,IMG/right_2017_12_06_01_47_00_221.jpg,0,0,0,15.39786
IMG/center_2017_12_06_01_47_00_306.jpg,IMG/left_2017_12_06_01_47_00_306.jpg,IMG/right_2017_12_06_01_47_00_306.jpg,0,0,0,15.27357
IMG/center_2017_12_06_01_47_00_391.jpg,IMG/left_2017_12_06_01_47_00_391.jpg,IMG/right_2017_12_06_01_47_00_391.jpg,0,0,0,15.15248
IMG/center_2017_12_06_01_47_00_480.jpg,IMG/left_2017_12_06_01_47_00_480.jpg,IMG/right_2017_12_06_01_47_00_480.jpg,0,0,0,14.48909
IMG/center_2017_12_06_01_47_00_557.jpg,IMG/left_2017_12_06_01_47_00_557.jpg,IMG/right_2017_12_06_01_47_00_557.jpg,0,0,0,14.37056
IMG/center_2017_12_06_01_47_00_646.jpg,IMG/left_2017_12_06_01_47_00_646.jpg,IMG/right_2017_12_06_01_47_00_646.jpg,-0.2,0,0,14.72723
IMG/center_2017_12_06_01_47_00_789.jpg,IMG/left_2017_12_06_01_47_00_789.jpg,IMG/right_2017_12_06_01_47_00_789.jpg,-0.06719165,0,0,14.50282
IMG/center_2017_12_06_01_47_00_857.jpg,IMG/left_2017_12_06_01_47_00_857.jpg,IMG/right_2017_12_06_01_47_00_857.jpg,0,0,0,14.39553
IMG/center_2017_12_06_01_47_00_917.jpg,IMG/left_2017_12_06_01_47_00_917.jpg,IMG/right_2017_12_06_01_47_00_917.jpg,0,0,0,13.84811
IMG/center_2017_12_06_01_47_00_999.jpg,IMG/left_2017_12_06_01_47_00_999.jpg,IMG/right_2017_12_06_01_47_00_999.jpg,0,0,0,13.64517
IMG/center_2017_12_06_01_47_01_078.jpg,IMG/left_2017_12_06_01_47_01_078.jpg,IMG/right_2017_12_06_01_47_01_078.jpg,0,0.06237178,0,13.50947
IMG/center_2017_12_06_01_47_01_149.jpg,IMG/left_2017_12_06_01_47_01_149.jpg,IMG/right_2017_12_06_01_47_01_149.jpg,0,0.3053609,0,13.72428
IMG/center_2017_12_06_01_47_01_221.jpg,IMG/left_2017_12_06_01_47_01_221.jpg,IMG/right_2017_12_06_01_47_01_221.jpg,0,0.5076251,0,14.23784
IMG/center_2017_12_06_01_47_01_285.jpg,IMG/left_2017_12_06_01_47_01_285.jpg,IMG/right_2017_12_06_01_47_01_285.jpg,0,0.7362198,0,14.85126
IMG/center_2017_12_06_01_47_01_363.jpg,IMG/left_2017_12_06_01_47_01_363.jpg,IMG/right_2017_12_06_01_47_01_363.jpg,0,0.9452034,0,15.19335
IMG/center_2017_12_06_01_47_01_430.jpg,IMG/left_2017_12_06_01_47_01_430.jpg,IMG/right_2017_12_06_01_47_01_430.jpg,0,1,0,16.11229
IMG/center_2017_12_06_01_47_01_510.jpg,IMG/left_2017_12_06_01_47_01_510.jpg,IMG/right_2017_12_06_01_47_01_510.jpg,0,1,0,16.96914
IMG/center_2017_12_06_01_47_01_592.jpg,IMG/left_2017_12_06_01_47_01_592.jpg,IMG/right_2017_12_06_01_47_01_592.jpg,0,1,0,17.81123
IMG/center_2017_12_06_01_47_01_666.jpg,IMG/left_2017_12_06_01_47_01_666.jpg,IMG/right_2017_12_06_01_47_01_666.jpg,0,1,0,18.63526
IMG/center_2017_12_06_01_47_01_745.jpg,IMG/left_2017_12_06_01_47_01_745.jpg,IMG/right_2017_12_06_01_47_01_745.jpg,0,1,0,19.44552
IMG/center_2017_12_06_01_47_01_819.jpg,IMG/left_2017_12_06_01_47_01_819.jpg,IMG/right_2017_12_06_01_47_01_819.jpg,0,1,0,19.93421
IMG/center_2017_12_06_01_47_01_903.jpg,IMG/left_2017_12_06_01_47_01_903.jpg,IMG/right_2017_12_06_01_47_01_903.jpg,0,1,0,21.03977
IMG/center_2017_12_06_01_47_01_974.jpg,IMG/left_2017_12_06_01_47_01_974.jpg,IMG/right_2017_12_06_01_47_01_974.jpg,0,0.9200445,0,21.572
IMG/center_2017_12_06_01_47_02_050.jpg,IMG/left_2017_12_06_01_47_02_050.jpg,IMG/right_2017_12_06_01_47_02_050.jpg,-0.15,0.6924896,0,22.17397
IMG/center_2017_12_06_01_47_02_126.jpg,IMG/left_2017_12_06_01_47_02_126.jpg,IMG/right_2017_12_06_01_47_02_126.jpg,-0.35,0.4631868,0,22.49311
IMG/center_2017_12_06_01_47_02_203.jpg,IMG/left_2017_12_06_01_47_02_203.jpg,IMG/right_2017_12_06_01_47_02_203.jpg,-0.153034,0.2329306,0,22.59991
IMG/center_2017_12_06_01_47_02_282.jpg,IMG/left_2017_12_06_01_47_02_282.jpg,IMG/right_2017_12_06_01_47_02_282.jpg,0,0.001928359,0,22.50118
IMG/center_2017_12_06_01_47_02_361.jpg,IMG/left_2017_12_06_01_47_02_361.jpg,IMG/right_2017_12_06_01_47_02_361.jpg,0,0,0,22.31998
IMG/center_2017_12_06_01_47_02_431.jpg,IMG/left_2017_12_06_01_47_02_431.jpg,IMG/right_2017_12_06_01_47_02_431.jpg,0,0,0,22.20959
IMG/center_2017_12_06_01_47_02_509.jpg,IMG/left_2017_12_06_01_47_02_509.jpg,IMG/right_2017_12_06_01_47_02_509.jpg,0,0,0,22.0314
IMG/center_2017_12_06_01_47_02_584.jpg,IMG/left_2017_12_06_01_47_02_584.jpg,IMG/right_2017_12_06_01_47_02_584.jpg,0,0,0,21.85621
IMG/center_2017_12_06_01_47_02_661.jpg,IMG/left_2017_12_06_01_47_02_661.jpg,IMG/right_2017_12_06_01_47_02_661.jpg,0,0.2303071,0,21.82762
IMG/center_2017_12_06_01_47_02_741.jpg,IMG/left_2017_12_06_01_47_02_741.jpg,IMG/right_2017_12_06_01_47_02_741.jpg,0,0.4679246,0,22.02428
IMG/center_2017_12_06_01_47_02_816.jpg,IMG/left_2017_12_06_01_47_02_816.jpg,IMG/right_2017_12_06_01_47_02_816.jpg,0,0.6958561,0,22.24608
IMG/center_2017_12_06_01_47_02_908.jpg,IMG/left_2017_12_06_01_47_02_908.jpg,IMG/right_2017_12_06_01_47_02_908.jpg,0,0.9683518,0,23.08824
IMG/center_2017_12_06_01_47_02_994.jpg,IMG/left_2017_12_06_01_47_02_994.jpg,IMG/right_2017_12_06_01_47_02_994.jpg,0,0.7052814,0,23.71159
IMG/center_2017_12_06_01_47_03_068.jpg,IMG/left_2017_12_06_01_47_03_068.jpg,IMG/right_2017_12_06_01_47_03_068.jpg,0,0.9256787,0,24.30944
IMG/center_2017_12_06_01_47_03_134.jpg,IMG/left_2017_12_06_01_47_03_134.jpg,IMG/right_2017_12_06_01_47_03_134.jpg,0,1,0,24.86616
IMG/center_2017_12_06_01_47_03_210.jpg,IMG/left_2017_12_06_01_47_03_210.jpg,IMG/right_2017_12_06_01_47_03_210.jpg,0,1,0,25.63595
IMG/center_2017_12_06_01_47_03_279.jpg,IMG/left_2017_12_06_01_47_03_279.jpg,IMG/right_2017_12_06_01_47_03_279.jpg,0,1,0,26.20816
IMG/center_2017_12_06_01_47_03_356.jpg,IMG/left_2017_12_06_01_47_03_356.jpg,IMG/right_2017_12_06_01_47_03_356.jpg,0,1,0,26.96457
IMG/center_2017_12_06_01_47_03_429.jpg,IMG/left_2017_12_06_01_47_03_429.jpg,IMG/right_2017_12_06_01_47_03_429.jpg,0,1,0,27.71502
IMG/center_2017_12_06_01_47_03_508.jpg,IMG/left_2017_12_06_01_47_03_508.jpg,IMG/right_2017_12_06_01_47_03_508.jpg,0,1,0,28.4594
IMG/center_2017_12_06_01_47_03_595.jpg,IMG/left_2017_12_06_01_47_03_595.jpg,IMG/right_2017_12_06_01_47_03_595.jpg,0,1,0,29.19777
IMG/center_2017_12_06_01_47_03_664.jpg,IMG/left_2017_12_06_01_47_03_664.jpg,IMG/right_2017_12_06_01_47_03_664.jpg,0,1,0,29.93021
IMG/center_2017_12_06_01_47_03_737.jpg,IMG/left_2017_12_06_01_47_03_737.jpg,IMG/right_2017_12_06_01_47_03_737.jpg,0,1,0,30.19073
IMG/center_2017_12_06_01_47_03_823.jpg,IMG/left_2017_12_06_01_47_03_823.jpg,IMG/right_2017_12_06_01_47_03_823.jpg,0,1,0,30.19028
IMG/center_2017_12_06_01_47_03_922.jpg,IMG/left_2017_12_06_01_47_03_922.jpg,IMG/right_2017_12_06_01_47_03_922.jpg,0,1,0,30.19028
IMG/center_2017_12_06_01_47_03_991.jpg,IMG/left_2017_12_06_01_47_03_991.jpg,IMG/right_2017_12_06_01_47_03_991.jpg,0,0.7893384,0,30.16071
IMG/center_2017_12_06_01_47_04_071.jpg,IMG/left_2017_12_06_01_47_04_071.jpg,IMG/right_2017_12_06_01_47_04_071.jpg,0,0.5488527,0,30.09779
IMG/center_2017_12_06_01_47_04_152.jpg,IMG/left_2017_12_06_01_47_04_152.jpg,IMG/right_2017_12_06_01_47_04_152.jpg,-0.05,0.3072491,0,29.9791
IMG/center_2017_12_06_01_47_04_235.jpg,IMG/left_2017_12_06_01_47_04_235.jpg,IMG/right_2017_12_06_01_47_04_235.jpg,-0.25,0.06228934,0,29.88425
IMG/center_2017_12_06_01_47_04_318.jpg,IMG/left_2017_12_06_01_47_04_318.jpg,IMG/right_2017_12_06_01_47_04_318.jpg,-0.2454938,0,0,29.12306
IMG/center_2017_12_06_01_47_04_412.jpg,IMG/left_2017_12_06_01_47_04_412.jpg,IMG/right_2017_12_06_01_47_04_412.jpg,0,0,0,29.1719
IMG/center_2017_12_06_01_47_04_495.jpg,IMG/left_2017_12_06_01_47_04_495.jpg,IMG/right_2017_12_06_01_47_04_495.jpg,0,0,0,28.86751
