center,left,right,steering,throttle,brake,speed
IMG/center_2017_12_03_22_50_42_248.jpg,IMG/left_2017_12_03_22_50_42_248.jpg,IMG/right_2017_12_03_22_50_42_248.jpg,0,0,0,25.80562
IMG/center_2017_12_03_22_50_42_354.jpg,IMG/left_2017_12_03_22_50_42_354.jpg,IMG/right_2017_12_03_22_50_42_354.jpg,-0.25,0,0,26.10519
IMG/center_2017_12_03_22_50_42_468.jpg,IMG/left_2017_12_03_22_50_42_468.jpg,IMG/right_2017_12_03_22_50_42_468.jpg,-0.5000001,0,0,26.38813
IMG/center_2017_12_03_22_50_42_584.jpg,IMG/left_2017_12_03_22_50_42_584.jpg,IMG/right_2017_12_03_22_50_42_584.jpg,-0.8000001,0,0,26.09892
IMG/center_2017_12_03_22_50_42_699.jpg,IMG/left_2017_12_03_22_50_42_699.jpg,IMG/right_2017_12_03_22_50_42_699.jpg,-0.6486329,0,0,25.82543
IMG/center_2017_12_03_22_50_42_814.jpg,IMG/left_2017_12_03_22_50_42_814.jpg,IMG/right_2017_12_03_22_50_42_814.jpg,-0.2985705,0,0,26.30394
IMG/center_2017_12_03_22_50_42_919.jpg,IMG/left_2017_12_03_22_50_42_919.jpg,IMG/right_2017_12_03_22_50_42_919.jpg,0,0,0,26.69634
IMG/center_2017_12_03_22_50_43_040.jpg,IMG/left_2017_12_03_22_50_43_040.jpg,IMG/right_2017_12_03_22_50_43_040.jpg,0,0,0,26.80739
IMG/center_2017_12_03_22_50_43_148.jpg,IMG/left_2017_12_03_22_50_43_148.jpg,IMG/right_2017_12_03_22_50_43_148.jpg,0,0,0,26.99557
IMG/center_2017_12_03_22_50_43_262.jpg,IMG/left_2017_12_03_22_50_43_262.jpg,IMG/right_2017_12_03_22_50_43_262.jpg,0.1,0,0,27.14722
IMG/center_2017_12_03_22_50_43_363.jpg,IMG/left_2017_12_03_22_50_43_363.jpg,IMG/right_2017_12_03_22_50_43_363.jpg,0.35,0,0,27.32822
IMG/center_2017_12_03_22_50_43_476.jpg,IMG/left_2017_12_03_22_50_43_476.jpg,IMG/right_2017_12_03_22_50_43_476.jpg,0.6500001,0,0,27.34796
IMG/center_2017_12_03_22_50_43_579.jpg,IMG/left_2017_12_03_22_50_43_579.jpg,IMG/right_2017_12_03_22_50_43_579.jpg,0.9000002,0,0,27.22041
IMG/center_2017_12_03_22_50_43_691.jpg,IMG/left_2017_12_03_22_50_43_691.jpg,IMG/right_2017_12_03_22_50_43_691.jpg,0.8387611,0,0,26.25294
IMG/center_2017_12_03_22_50_43_797.jpg,IMG/left_2017_12_03_22_50_43_797.jpg,IMG/right_2017_12_03_22_50_43_797.jpg,0.521772,0,0,23.652
IMG/center_2017_12_03_22_50_43_901.jpg,IMG/left_2017_12_03_22_50_43_901.jpg,IMG/right_2017_12_03_22_50_43_901.jpg,0.2300902,0,0,23.44022
IMG/center_2017_12_03_22_50_43_997.jpg,IMG/left_2017_12_03_22_50_43_997.jpg,IMG/right_2017_12_03_22_50_43_997.jpg,0,0,0,23.3891
IMG/center_2017_12_03_22_50_44_115.jpg,IMG/left_2017_12_03_22_50_44_115.jpg,IMG/right_2017_12_03_22_50_44_115.jpg,0,0,0,23.09292
IMG/center_2017_12_03_22_50_44_234.jpg,IMG/left_2017_12_03_22_50_44_234.jpg,IMG/right_2017_12_03_22_50_44_234.jpg,0,0,0,22.76389
IMG/center_2017_12_03_22_50_44_333.jpg,IMG/left_2017_12_03_22_50_44_333.jpg,IMG/right_2017_12_03_22_50_44_333.jpg,0,0,0,22.53087
IMG/center_2017_12_03_22_50_44_443.jpg,IMG/left_2017_12_03_22_50_44_443.jpg,IMG/right_2017_12_03_22_50_44_443.jpg,0,0,0,22.30663
IMG/center_2017_12_03_22_50_44_548.jpg,IMG/left_2017_12_03_22_50_44_548.jpg,IMG/right_2017_12_03_22_50_44_548.jpg,0,0,0,22.03783
IMG/center_2017_12_03_22_50_44_657.jpg,IMG/left_2017_12_03_22_50_44_657.jpg,IMG/right_2017_12_03_22_50_44_657.jpg,0,0,0,21.81608
IMG/center_2017_12_03_22_50_44_771.jpg,IMG/left_2017_12_03_22_50_44_771.jpg,IMG/right_2017_12_03_22_50_44_771.jpg,0,0,0,21.44312
IMG/center_2017_12_03_22_50_44_898.jpg,IMG/left_2017_12_03_22_50_44_898.jpg,IMG/right_2017_12_03_22_50_44_898.jpg,0,0,0,20.98776
IMG/center_2017_12_03_22_50_44_999.jpg,IMG/left_2017_12_03_22_50_44_999.jpg,IMG/right_2017_12_03_22_50_44_999.jpg,0,0,0,20.69812
IMG/center_2017_12_03_22_50_45_147.jpg,IMG/left_2017_12_03_22_50_45_147.jpg,IMG/right_2017_12_03_22_50_45_147.jpg,0,0,0,19.58691
IMG/center_2017_12_03_22_50_45_233.jpg,IMG/left_2017_12_03_22_50_45_233.jpg,IMG/right_2017_12_03_22_50_45_233.jpg,0,0.3329608,0,19.31111
IMG/center_2017_12_03_22_50_45_341.jpg,IMG/left_2017_12_03_22_50_45_341.jpg,IMG/right_2017_12_03_22_50_45_341.jpg,0,0.6589926,0,19.50122
IMG/center_2017_12_03_22_50_45_485.jpg,IMG/left_2017_12_03_22_50_45_485.jpg,IMG/right_2017_12_03_22_50_45_485.jpg,0,1,0,19.55778
IMG/center_2017_12_03_22_50_45_589.jpg,IMG/left_2017_12_03_22_50_45_589.jpg,IMG/right_2017_12_03_22_50_45_589.jpg,0,1,0,20.03577
IMG/center_2017_12_03_22_50_45_696.jpg,IMG/left_2017_12_03_22_50_45_696.jpg,IMG/right_2017_12_03_22_50_45_696.jpg,0,0.6946225,0,20.13771
IMG/center_2017_12_03_22_50_45_812.jpg,IMG/left_2017_12_03_22_50_45_812.jpg,IMG/right_2017_12_03_22_50_45_812.jpg,0.25,0.3528355,0,20.29948
IMG/center_2017_12_03_22_50_45_899.jpg,IMG/left_2017_12_03_22_50_45_899.jpg,IMG/right_2017_12_03_22_50_45_899.jpg,0.5500001,0.001569893,0,19.45064
IMG/center_2017_12_03_22_50_46_029.jpg,IMG/left_2017_12_03_22_50_46_029.jpg,IMG/right_2017_12_03_22_50_46_029.jpg,0.8500001,0,0,18.412
IMG/center_2017_12_03_22_50_46_108.jpg,IMG/left_2017_12_03_22_50_46_108.jpg,IMG/right_2017_12_03_22_50_46_108.jpg,0.7020476,0,0,17.51144
IMG/center_2017_12_03_22_50_46_242.jpg,IMG/left_2017_12_03_22_50_46_242.jpg,IMG/right_2017_12_03_22_50_46_242.jpg,0.387169,0,0,17.07415
IMG/center_2017_12_03_22_50_46_298.jpg,IMG/left_2017_12_03_22_50_46_298.jpg,IMG/right_2017_12_03_22_50_46_298.jpg,0.1850228,0,0,16.23523
IMG/center_2017_12_03_22_50_46_401.jpg,IMG/left_2017_12_03_22_50_46_401.jpg,IMG/right_2017_12_03_22_50_46_401.jpg,0,0,0,15.93092
IMG/center_2017_12_03_22_50_46_509.jpg,IMG/left_2017_12_03_22_50_46_509.jpg,IMG/right_2017_12_03_22_50_46_509.jpg,0,0,0,14.71308
IMG/center_2017_12_03_22_50_46_615.jpg,IMG/left_2017_12_03_22_50_46_615.jpg,IMG/right_2017_12_03_22_50_46_615.jpg,0,0,0,13.82102
IMG/center_2017_12_03_22_50_46_718.jpg,IMG/left_2017_12_03_22_50_46_718.jpg,IMG/right_2017_12_03_22_50_46_718.jpg,0,0,0,13.54664
IMG/center_2017_12_03_22_50_46_821.jpg,IMG/left_2017_12_03_22_50_46_821.jpg,IMG/right_2017_12_03_22_50_46_821.jpg,0,0,0,12.36943
IMG/center_2017_12_03_22_50_46_919.jpg,IMG/left_2017_12_03_22_50_46_919.jpg,IMG/right_2017_12_03_22_50_46_919.jpg,0,0,0,11.79077
IMG/center_2017_12_03_22_50_47_023.jpg,IMG/left_2017_12_03_22_50_47_023.jpg,IMG/right_2017_12_03_22_50_47_023.jpg,0,0,0,10.86774
IMG/center_2017_12_03_22_50_47_096.jpg,IMG/left_2017_12_03_22_50_47_096.jpg,IMG/right_2017_12_03_22_50_47_096.jpg,0,0,0,10.19017
IMG/center_2017_12_03_22_50_47_197.jpg,IMG/left_2017_12_03_22_50_47_197.jpg,IMG/right_2017_12_03_22_50_47_197.jpg,-0.1,0,0,9.594543
IMG/center_2017_12_03_22_50_47_297.jpg,IMG/left_2017_12_03_22_50_47_297.jpg,IMG/right_2017_12_03_22_50_47_297.jpg,-0.35,0,0,8.879471
IMG/center_2017_12_03_22_50_47_409.jpg,IMG/left_2017_12_03_22_50_47_409.jpg,IMG/right_2017_12_03_22_50_47_409.jpg,-0.6500001,0,0,7.960042
IMG/center_2017_12_03_22_50_47_518.jpg,IMG/left_2017_12_03_22_50_47_518.jpg,IMG/right_2017_12_03_22_50_47_518.jpg,-0.9000002,0,0,7.239685
IMG/center_2017_12_03_22_50_47_626.jpg,IMG/left_2017_12_03_22_50_47_626.jpg,IMG/right_2017_12_03_22_50_47_626.jpg,-1,0,0,6.363401
IMG/center_2017_12_03_22_50_47_730.jpg,IMG/left_2017_12_03_22_50_47_730.jpg,IMG/right_2017_12_03_22_50_47_730.jpg,-0.8474581,0,0,5.697758
IMG/center_2017_12_03_22_50_47_832.jpg,IMG/left_2017_12_03_22_50_47_832.jpg,IMG/right_2017_12_03_22_50_47_832.jpg,-0.5393793,0.1624066,0,5.254098
IMG/center_2017_12_03_22_50_47_929.jpg,IMG/left_2017_12_03_22_50_47_929.jpg,IMG/right_2017_12_03_22_50_47_929.jpg,-0.2466826,0.4551033,0,5.241581
IMG/center_2017_12_03_22_50_48_061.jpg,IMG/left_2017_12_03_22_50_48_061.jpg,IMG/right_2017_12_03_22_50_48_061.jpg,0,0.756735,0,5.721177
IMG/center_2017_12_03_22_50_48_166.jpg,IMG/left_2017_12_03_22_50_48_166.jpg,IMG/right_2017_12_03_22_50_48_166.jpg,0,1,0,6.478192
IMG/center_2017_12_03_22_50_48_272.jpg,IMG/left_2017_12_03_22_50_48_272.jpg,IMG/right_2017_12_03_22_50_48_272.jpg,0,1,0,7.468147
IMG/center_2017_12_03_22_50_48_378.jpg,IMG/left_2017_12_03_22_50_48_378.jpg,IMG/right_2017_12_03_22_50_48_378.jpg,0,1,0,8.285988
IMG/center_2017_12_03_22_50_48_484.jpg,IMG/left_2017_12_03_22_50_48_484.jpg,IMG/right_2017_12_03_22_50_48_484.jpg,0,1,0,9.041672
IMG/center_2017_12_03_22_50_48_566.jpg,IMG/left_2017_12_03_22_50_48_566.jpg,IMG/right_2017_12_03_22_50_48_566.jpg,0,1,0,9.653229
IMG/center_2017_12_03_22_50_48_675.jpg,IMG/left_2017_12_03_22_50_48_675.jpg,IMG/right_2017_12_03_22_50_48_675.jpg,0,1,0,10.43618
IMG/center_2017_12_03_22_50_48_765.jpg,IMG/left_2017_12_03_22_50_48_765.jpg,IMG/right_2017_12_03_22_50_48_765.jpg,0,1,0,11.16369
IMG/center_2017_12_03_22_50_48_877.jpg,IMG/left_2017_12_03_22_50_48_877.jpg,IMG/right_2017_12_03_22_50_48_877.jpg,-0.25,1,0,11.83743
IMG/center_2017_12_03_22_50_48_978.jpg,IMG/left_2017_12_03_22_50_48_978.jpg,IMG/right_2017_12_03_22_50_48_978.jpg,-0.5000001,0.6915103,0,12.52359
IMG/center_2017_12_03_22_50_49_081.jpg,IMG/left_2017_12_03_22_50_49_081.jpg,IMG/right_2017_12_03_22_50_49_081.jpg,-0.7500002,0.3853773,0,12.75071
IMG/center_2017_12_03_22_50_49_183.jpg,IMG/left_2017_12_03_22_50_49_183.jpg,IMG/right_2017_12_03_22_50_49_183.jpg,-1,0.08499604,0,12.54646
IMG/center_2017_12_03_22_50_49_286.jpg,IMG/left_2017_12_03_22_50_49_286.jpg,IMG/right_2017_12_03_22_50_49_286.jpg,-1,0,0,11.72303
IMG/center_2017_12_03_22_50_49_395.jpg,IMG/left_2017_12_03_22_50_49_395.jpg,IMG/right_2017_12_03_22_50_49_395.jpg,-1,0,0,11.27146
IMG/center_2017_12_03_22_50_49_515.jpg,IMG/left_2017_12_03_22_50_49_515.jpg,IMG/right_2017_12_03_22_50_49_515.jpg,-1,0,0,11.12257
IMG/center_2017_12_03_22_50_49_599.jpg,IMG/left_2017_12_03_22_50_49_599.jpg,IMG/right_2017_12_03_22_50_49_599.jpg,-1,0,0,10.51715
IMG/center_2017_12_03_22_50_49_714.jpg,IMG/left_2017_12_03_22_50_49_714.jpg,IMG/right_2017_12_03_22_50_49_714.jpg,-1,0,0,9.80159
IMG/center_2017_12_03_22_50_49_814.jpg,IMG/left_2017_12_03_22_50_49_814.jpg,IMG/right_2017_12_03_22_50_49_814.jpg,-1,0,0,9.19326
IMG/center_2017_12_03_22_50_49_922.jpg,IMG/left_2017_12_03_22_50_49_922.jpg,IMG/right_2017_12_03_22_50_49_922.jpg,-1,0,0,8.563964
IMG/center_2017_12_03_22_50_50_034.jpg,IMG/left_2017_12_03_22_50_50_034.jpg,IMG/right_2017_12_03_22_50_50_034.jpg,-1,0,0,7.827854
IMG/center_2017_12_03_22_50_50_141.jpg,IMG/left_2017_12_03_22_50_50_141.jpg,IMG/right_2017_12_03_22_50_50_141.jpg,-1,0,0,7.228003
IMG/center_2017_12_03_22_50_50_252.jpg,IMG/left_2017_12_03_22_50_50_252.jpg,IMG/right_2017_12_03_22_50_50_252.jpg,-1,0,0,6.554438
IMG/center_2017_12_03_22_50_50_358.jpg,IMG/left_2017_12_03_22_50_50_358.jpg,IMG/right_2017_12_03_22_50_50_358.jpg,-1,0,0,6.026816
IMG/center_2017_12_03_22_50_50_468.jpg,IMG/left_2017_12_03_22_50_50_468.jpg,IMG/right_2017_12_03_22_50_50_468.jpg,-0.8313939,0,0,5.435215
IMG/center_2017_12_03_22_50_50_574.jpg,IMG/left_2017_12_03_22_50_50_574.jpg,IMG/right_2017_12_03_22_50_50_574.jpg,-0.511044,0.3203498,0,5.203743
IMG/center_2017_12_03_22_50_50_685.jpg,IMG/left_2017_12_03_22_50_50_685.jpg,IMG/right_2017_12_03_22_50_50_685.jpg,-0.1798394,0.6515544,0,5.22831
IMG/center_2017_12_03_22_50_50_789.jpg,IMG/left_2017_12_03_22_50_50_789.jpg,IMG/right_2017_12_03_22_50_50_789.jpg,0,0.9640006,0,5.779597
IMG/center_2017_12_03_22_50_50_903.jpg,IMG/left_2017_12_03_22_50_50_903.jpg,IMG/right_2017_12_03_22_50_50_903.jpg,0,1,0,6.386611
IMG/center_2017_12_03_22_50_51_009.jpg,IMG/left_2017_12_03_22_50_51_009.jpg,IMG/right_2017_12_03_22_50_51_009.jpg,0,1,0,7.109024
IMG/center_2017_12_03_22_50_51_121.jpg,IMG/left_2017_12_03_22_50_51_121.jpg,IMG/right_2017_12_03_22_50_51_121.jpg,0,1,0,7.703957
IMG/center_2017_12_03_22_50_51_223.jpg,IMG/left_2017_12_03_22_50_51_223.jpg,IMG/right_2017_12_03_22_50_51_223.jpg,0,1,0,8.291798
IMG/center_2017_12_03_22_50_51_334.jpg,IMG/left_2017_12_03_22_50_51_334.jpg,IMG/right_2017_12_03_22_50_51_334.jpg,0,1,0,9.023618
IMG/center_2017_12_03_22_50_51_437.jpg,IMG/left_2017_12_03_22_50_51_437.jpg,IMG/right_2017_12_03_22_50_51_437.jpg,0,1,0,9.653393
IMG/center_2017_12_03_22_50_51_542.jpg,IMG/left_2017_12_03_22_50_51_542.jpg,IMG/right_2017_12_03_22_50_51_542.jpg,0,1,0,10.27546
IMG/center_2017_12_03_22_50_51_649.jpg,IMG/left_2017_12_03_22_50_51_649.jpg,IMG/right_2017_12_03_22_50_51_649.jpg,0,1,0,10.96987
IMG/center_2017_12_03_22_50_51_755.jpg,IMG/left_2017_12_03_22_50_51_755.jpg,IMG/right_2017_12_03_22_50_51_755.jpg,0,1,0,11.63666
IMG/center_2017_12_03_22_50_51_867.jpg,IMG/left_2017_12_03_22_50_51_867.jpg,IMG/right_2017_12_03_22_50_51_867.jpg,0,1,0,11.98415
IMG/center_2017_12_03_22_50_51_964.jpg,IMG/left_2017_12_03_22_50_51_964.jpg,IMG/right_2017_12_03_22_50_51_964.jpg,0,1,0,12.53115
IMG/center_2017_12_03_22_50_52_061.jpg,IMG/left_2017_12_03_22_50_52_061.jpg,IMG/right_2017_12_03_22_50_52_061.jpg,0,1,0,12.85372
IMG/center_2017_12_03_22_50_52_172.jpg,IMG/left_2017_12_03_22_50_52_172.jpg,IMG/right_2017_12_03_22_50_52_172.jpg,0,1,0,13.65149
IMG/center_2017_12_03_22_50_52_271.jpg,IMG/left_2017_12_03_22_50_52_271.jpg,IMG/right_2017_12_03_22_50_52_271.jpg,0,1,0,14.24445
IMG/center_2017_12_03_22_50_52_375.jpg,IMG/left_2017_12_03_22_50_52_375.jpg,IMG/right_2017_12_03_22_50_52_375.jpg,0,1,0,14.43015
IMG/center_2017_12_03_22_50_52_484.jpg,IMG/left_2017_12_03_22_50_52_484.jpg,IMG/right_2017_12_03_22_50_52_484.jpg,0,1,0,14.91372
IMG/center_2017_12_03_22_50_52_592.jpg,IMG/left_2017_12_03_22_50_52_592.jpg,IMG/right_2017_12_03_22_50_52_592.jpg,0,1,0,15.02887
IMG/center_2017_12_03_22_50_52_712.jpg,IMG/left_2017_12_03_22_50_52_712.jpg,IMG/right_2017_12_03_22_50_52_712.jpg,0,1,0,15.44711
IMG/center_2017_12_03_22_50_52_821.jpg,IMG/left_2017_12_03_22_50_52_821.jpg,IMG/right_2017_12_03_22_50_52_821.jpg,0,1,0,15.40538
IMG/center_2017_12_03_22_50_52_925.jpg,IMG/left_2017_12_03_22_50_52_925.jpg,IMG/right_2017_12_03_22_50_52_925.jpg,0,1,0,16.20503
IMG/center_2017_12_03_22_50_53_034.jpg,IMG/left_2017_12_03_22_50_53_034.jpg,IMG/right_2017_12_03_22_50_53_034.jpg,0,1,0,15.89387
IMG/center_2017_12_03_22_50_53_135.jpg,IMG/left_2017_12_03_22_50_53_135.jpg,IMG/right_2017_12_03_22_50_53_135.jpg,0,1,0,15.91768
IMG/center_2017_12_03_22_50_53_236.jpg,IMG/left_2017_12_03_22_50_53_236.jpg,IMG/right_2017_12_03_22_50_53_236.jpg,0,1,0,17.34801
IMG/center_2017_12_03_22_50_53_336.jpg,IMG/left_2017_12_03_22_50_53_336.jpg,IMG/right_2017_12_03_22_50_53_336.jpg,0.15,0.8424677,0,18.44549
IMG/center_2017_12_03_22_50_53_438.jpg,IMG/left_2017_12_03_22_50_53_438.jpg,IMG/right_2017_12_03_22_50_53_438.jpg,0.4,0.5443188,0,18.68019
IMG/center_2017_12_03_22_50_53_549.jpg,IMG/left_2017_12_03_22_50_53_549.jpg,IMG/right_2017_12_03_22_50_53_549.jpg,0.6500001,0.2356195,0,18.67969
IMG/center_2017_12_03_22_50_53_646.jpg,IMG/left_2017_12_03_22_50_53_646.jpg,IMG/right_2017_12_03_22_50_53_646.jpg,0.9000002,0,0,18.57789
IMG/center_2017_12_03_22_50_53_763.jpg,IMG/left_2017_12_03_22_50_53_763.jpg,IMG/right_2017_12_03_22_50_53_763.jpg,1,0,0,18.113
IMG/center_2017_12_03_22_50_53_857.jpg,IMG/left_2017_12_03_22_50_53_857.jpg,IMG/right_2017_12_03_22_50_53_857.jpg,1,0,0,17.66199
IMG/center_2017_12_03_22_50_53_974.jpg,IMG/left_2017_12_03_22_50_53_974.jpg,IMG/right_2017_12_03_22_50_53_974.jpg,1,0,0,16.91908
IMG/center_2017_12_03_22_50_54_076.jpg,IMG/left_2017_12_03_22_50_54_076.jpg,IMG/right_2017_12_03_22_50_54_076.jpg,1,0,0,16.54849
IMG/center_2017_12_03_22_50_54_188.jpg,IMG/left_2017_12_03_22_50_54_188.jpg,IMG/right_2017_12_03_22_50_54_188.jpg,1,0,0,15.96602
IMG/center_2017_12_03_22_50_54_302.jpg,IMG/left_2017_12_03_22_50_54_302.jpg,IMG/right_2017_12_03_22_50_54_302.jpg,0.6605744,0,0,15.64993
IMG/center_2017_12_03_22_50_54_430.jpg,IMG/left_2017_12_03_22_50_54_430.jpg,IMG/right_2017_12_03_22_50_54_430.jpg,0.3058615,0,0,15.00422
IMG/center_2017_12_03_22_50_54_553.jpg,IMG/left_2017_12_03_22_50_54_553.jpg,IMG/right_2017_12_03_22_50_54_553.jpg,0,0,0,14.3254
IMG/center_2017_12_03_22_50_54_680.jpg,IMG/left_2017_12_03_22_50_54_680.jpg,IMG/right_2017_12_03_22_50_54_680.jpg,0,0,0,13.52056
IMG/center_2017_12_03_22_50_54_805.jpg,IMG/left_2017_12_03_22_50_54_805.jpg,IMG/right_2017_12_03_22_50_54_805.jpg,0,0.1891634,0,13.12666
IMG/center_2017_12_03_22_50_54_942.jpg,IMG/left_2017_12_03_22_50_54_942.jpg,IMG/right_2017_12_03_22_50_54_942.jpg,0,0.5829645,0,12.97779
IMG/center_2017_12_03_22_50_55_059.jpg,IMG/left_2017_12_03_22_50_55_059.jpg,IMG/right_2017_12_03_22_50_55_059.jpg,0,0.9732863,0,13.51295
IMG/center_2017_12_03_22_50_55_186.jpg,IMG/left_2017_12_03_22_50_55_186.jpg,IMG/right_2017_12_03_22_50_55_186.jpg,0,1,0,14.34863
IMG/center_2017_12_03_22_50_55_256.jpg,IMG/left_2017_12_03_22_50_55_256.jpg,IMG/right_2017_12_03_22_50_55_256.jpg,0,1,0,14.80363
IMG/center_2017_12_03_22_50_55_324.jpg,IMG/left_2017_12_03_22_50_55_324.jpg,IMG/right_2017_12_03_22_50_55_324.jpg,0,0.7899834,0,15.02967
IMG/center_2017_12_03_22_50_55_452.jpg,IMG/left_2017_12_03_22_50_55_452.jpg,IMG/right_2017_12_03_22_50_55_452.jpg,0.35,0.4007593,0,15.08768
IMG/center_2017_12_03_22_50_55_584.jpg,IMG/left_2017_12_03_22_50_55_584.jpg,IMG/right_2017_12_03_22_50_55_584.jpg,0.6500001,0.006752156,0,14.48487
IMG/center_2017_12_03_22_50_55_712.jpg,IMG/left_2017_12_03_22_50_55_712.jpg,IMG/right_2017_12_03_22_50_55_712.jpg,0.9500002,0,0,13.40253
IMG/center_2017_12_03_22_50_55_842.jpg,IMG/left_2017_12_03_22_50_55_842.jpg,IMG/right_2017_12_03_22_50_55_842.jpg,1,0,0,12.50911
IMG/center_2017_12_03_22_50_55_967.jpg,IMG/left_2017_12_03_22_50_55_967.jpg,IMG/right_2017_12_03_22_50_55_967.jpg,1,0,0,11.78399
IMG/center_2017_12_03_22_50_56_085.jpg,IMG/left_2017_12_03_22_50_56_085.jpg,IMG/right_2017_12_03_22_50_56_085.jpg,1,0,0,11.09095
IMG/center_2017_12_03_22_50_56_162.jpg,IMG/left_2017_12_03_22_50_56_162.jpg,IMG/right_2017_12_03_22_50_56_162.jpg,1,0,0,10.63802
IMG/center_2017_12_03_22_50_56_283.jpg,IMG/left_2017_12_03_22_50_56_283.jpg,IMG/right_2017_12_03_22_50_56_283.jpg,1,0,0,9.977949
IMG/center_2017_12_03_22_50_56_405.jpg,IMG/left_2017_12_03_22_50_56_405.jpg,IMG/right_2017_12_03_22_50_56_405.jpg,0.6352352,0,0,9.395027
IMG/center_2017_12_03_22_50_56_525.jpg,IMG/left_2017_12_03_22_50_56_525.jpg,IMG/right_2017_12_03_22_50_56_525.jpg,0.2735755,0,0,8.8033
IMG/center_2017_12_03_22_50_56_647.jpg,IMG/left_2017_12_03_22_50_56_647.jpg,IMG/right_2017_12_03_22_50_56_647.jpg,0,0.3637297,0,8.527463
IMG/center_2017_12_03_22_50_56_764.jpg,IMG/left_2017_12_03_22_50_56_764.jpg,IMG/right_2017_12_03_22_50_56_764.jpg,0,0.7165846,0,8.749167
IMG/center_2017_12_03_22_50_56_890.jpg,IMG/left_2017_12_03_22_50_56_890.jpg,IMG/right_2017_12_03_22_50_56_890.jpg,0,1,0,9.561795
IMG/center_2017_12_03_22_50_57_013.jpg,IMG/left_2017_12_03_22_50_57_013.jpg,IMG/right_2017_12_03_22_50_57_013.jpg,0,1,0,10.40092
IMG/center_2017_12_03_22_50_57_130.jpg,IMG/left_2017_12_03_22_50_57_130.jpg,IMG/right_2017_12_03_22_50_57_130.jpg,0,1,0,11.22388
IMG/center_2017_12_03_22_50_57_197.jpg,IMG/left_2017_12_03_22_50_57_197.jpg,IMG/right_2017_12_03_22_50_57_197.jpg,0,1,0,11.72878
IMG/center_2017_12_03_22_50_57_309.jpg,IMG/left_2017_12_03_22_50_57_309.jpg,IMG/right_2017_12_03_22_50_57_309.jpg,0,1,0,12.23819
IMG/center_2017_12_03_22_50_57_419.jpg,IMG/left_2017_12_03_22_50_57_419.jpg,IMG/right_2017_12_03_22_50_57_419.jpg,0,1,0,13.04597
IMG/center_2017_12_03_22_50_57_520.jpg,IMG/left_2017_12_03_22_50_57_520.jpg,IMG/right_2017_12_03_22_50_57_520.jpg,0,1,0,13.95725
IMG/center_2017_12_03_22_50_57_630.jpg,IMG/left_2017_12_03_22_50_57_630.jpg,IMG/right_2017_12_03_22_50_57_630.jpg,0,1,0,14.68359
IMG/center_2017_12_03_22_50_57_732.jpg,IMG/left_2017_12_03_22_50_57_732.jpg,IMG/right_2017_12_03_22_50_57_732.jpg,0,0.6891407,0,15.18729
IMG/center_2017_12_03_22_50_57_834.jpg,IMG/left_2017_12_03_22_50_57_834.jpg,IMG/right_2017_12_03_22_50_57_834.jpg,0.15,0.3815179,0,15.41017
IMG/center_2017_12_03_22_50_57_946.jpg,IMG/left_2017_12_03_22_50_57_946.jpg,IMG/right_2017_12_03_22_50_57_946.jpg,0.4,0.05683013,0,14.74754
IMG/center_2017_12_03_22_50_58_050.jpg,IMG/left_2017_12_03_22_50_58_050.jpg,IMG/right_2017_12_03_22_50_58_050.jpg,0.6500001,0,0,14.664
IMG/center_2017_12_03_22_50_58_140.jpg,IMG/left_2017_12_03_22_50_58_140.jpg,IMG/right_2017_12_03_22_50_58_140.jpg,0.9000002,0,0,13.80741
IMG/center_2017_12_03_22_50_58_244.jpg,IMG/left_2017_12_03_22_50_58_244.jpg,IMG/right_2017_12_03_22_50_58_244.jpg,1,0,0,13.64653
IMG/center_2017_12_03_22_50_58_341.jpg,IMG/left_2017_12_03_22_50_58_341.jpg,IMG/right_2017_12_03_22_50_58_341.jpg,1,0,0,12.90487
IMG/center_2017_12_03_22_50_58_436.jpg,IMG/left_2017_12_03_22_50_58_436.jpg,IMG/right_2017_12_03_22_50_58_436.jpg,1,0,0,12.88354
IMG/center_2017_12_03_22_50_58_528.jpg,IMG/left_2017_12_03_22_50_58_528.jpg,IMG/right_2017_12_03_22_50_58_528.jpg,0.725639,0,0,12.67096
IMG/center_2017_12_03_22_50_58_631.jpg,IMG/left_2017_12_03_22_50_58_631.jpg,IMG/right_2017_12_03_22_50_58_631.jpg,0.4250908,0,0,12.30037
IMG/center_2017_12_03_22_50_58_725.jpg,IMG/left_2017_12_03_22_50_58_725.jpg,IMG/right_2017_12_03_22_50_58_725.jpg,0.1390057,0.1396301,0,12.32141
IMG/center_2017_12_03_22_50_58_822.jpg,IMG/left_2017_12_03_22_50_58_822.jpg,IMG/right_2017_12_03_22_50_58_822.jpg,0,0.4112971,0,12.26765
IMG/center_2017_12_03_22_50_58_904.jpg,IMG/left_2017_12_03_22_50_58_904.jpg,IMG/right_2017_12_03_22_50_58_904.jpg,0,0.6947946,0,12.84012
IMG/center_2017_12_03_22_50_58_999.jpg,IMG/left_2017_12_03_22_50_58_999.jpg,IMG/right_2017_12_03_22_50_58_999.jpg,0,0.9797001,0,13.66253
IMG/center_2017_12_03_22_50_59_095.jpg,IMG/left_2017_12_03_22_50_59_095.jpg,IMG/right_2017_12_03_22_50_59_095.jpg,0,1,0,14.67605
